cow,date,hour,in_alleys,rest,eat,activity_level,label,oestrus,lameness,mastitis,other_disease,ok,physio_label
2162,2015-03-08,16,152.601,0.0,3447.398,1472.32332,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-08,17,1572.667,0.0,2020.069,1100.0557,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-08,18,967.418,217.039,2415.542,1119.39555,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-08,19,89.205,3510.794,0.0,-793.20982,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-08,20,12.051,3586.742,0.0,-823.0225,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-08,21,508.644,3021.438,69.917,-584.18256,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-08,22,127.754,3472.245,0.0,-778.17571,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-08,23,37.365,3557.213,0.0,-812.18059,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-08,24,4.82,3595.179,0.0,-826.11997,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-09,1,99.392,3500.607,0.0,-789.23689,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-09,2,222.875,1241.703,2135.421,646.94513,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-09,3,486.619,0.0,2949.568,1316.6776,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-09,4,581.554,2412.758,605.687,-207.49716,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-09,5,252.781,3347.218,0.0,-729.41518,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-09,6,1302.487,931.901,1365.611,567.61731,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-09,7,1245.751,695.57,1658.678,735.98382,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-09,8,3.612,3596.387,0.0,-826.59109,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-09,9,254.796,57.717,3287.486,1408.23657,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-09,10,662.901,0.0,2923.829,1334.07234,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-09,11,528.902,1622.436,1448.661,319.90166,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-09,12,182.763,3417.236,0.0,-756.7222,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-09,13,805.627,1452.765,1341.607,358.23931,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-09,14,1056.73,4.832,2483.472,1211.02368,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-09,15,2789.578,262.707,503.627,597.43321,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-09,16,454.442,0.0,3145.557,1393.84466,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-09,17,1356.169,789.741,1312.79,586.71841,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-09,18,233.436,3366.563,0.0,-736.95973,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-09,19,112.707,3487.292,0.0,-784.04404,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-09,20,671.266,2927.529,1.204,-565.42343,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-09,21,19.884,3580.115,0.0,-820.24501,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-09,22,79.53,3520.469,0.0,-796.98307,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-09,23,977.072,2622.927,0.0,-446.94169,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-09,24,750.586,2849.413,0.0,-535.27123,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-10,1,675.359,978.062,1794.217,636.67432,disturbance,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-10,2,369.633,0.0,3230.366,1415.895,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-10,3,996.816,834.443,1768.74,710.43947,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-10,4,803.494,2796.505,0.0,-514.63711,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-10,5,725.814,2874.185,0.0,-544.93231,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-10,6,1533.559,818.163,1248.277,581.46829,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-10,7,275.217,1478.479,1846.303,479.43181,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-10,8,0.0,3599.999,0.0,-827.99977,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-10,9,254.796,57.717,3287.486,1408.23657,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-10,10,433.088,0.0,2466.152,1105.07792,disturbance,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-10,11,1614.792,0.0,1985.207,1092.15366,disturbance,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-10,12,1297.786,0.0,2201.944,1132.46224,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-10,13,913.916,0.0,2686.083,1274.38142,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-10,14,1993.814,1606.185,0.0,-50.41231,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-10,15,1914.677,1213.155,472.167,225.63281,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-10,16,833.114,0.0,2735.391,1282.16246,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-10,17,217.372,2773.672,608.955,-347.40394,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-10,18,35.035,3564.964,0.0,-814.33612,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-10,19,10.843,3589.156,0.0,-823.771,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-10,20,9.635,3590.364,0.0,-824.24212,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-10,21,75.929,3524.07,0.0,-798.38746,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-10,22,491.049,2033.269,1042.548,48.78613,disturbance,0.0,0.0,0.0,1.0,0,other_disease
2162,2015-03-10,23,356.647,0.0,3243.352,1419.27136,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-10,24,2904.99,0.0,695.009,756.70218,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-11,1,692.691,860.299,2047.009,772.70557,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-11,2,66.866,3533.133,0.0,-801.92203,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-11,3,153.052,3446.947,0.0,-768.30949,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-11,4,236.82,3363.179,0.0,-735.63997,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-11,5,687.412,2912.587,0.0,-559.90909,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-11,6,1816.824,181.948,1601.227,921.35914,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-11,7,273.675,1118.821,2207.503,713.61043,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-11,8,24.095,3575.904,0.0,-818.60272,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-11,9,1185.356,2286.887,121.729,-285.20087,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-11,10,406.686,0.0,2064.801,932.28618,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-11,11,770.691,0.0,2815.413,1305.78402,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-11,12,379.398,1720.119,1500.482,295.27875,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-11,13,445.545,1107.152,2047.302,676.50908,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-11,14,969.77,2102.285,527.944,-106.62587,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-11,15,2107.706,1414.271,78.022,44.71987,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-11,16,554.433,95.66,2931.743,1298.03954,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-11,17,203.26,3136.594,260.145,-579.63412,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-11,18,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-11,19,8.442,3591.557,0.0,-824.70739,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-11,20,13.258,3586.741,0.0,-822.82915,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-11,21,819.859,1110.118,1666.404,575.73998,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-11,22,377.795,0.0,3222.204,1413.77288,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-11,23,725.431,2811.335,63.233,-503.98023,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-11,24,10.84,3589.159,0.0,-823.77217,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-12,1,53.618,3546.381,0.0,-807.08875,disturbance,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-12,2,159.017,3437.373,0.0,-765.15307,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-12,3,72.223,3525.366,0.0,-799.2785,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-12,4,15.658,3584.341,0.0,-821.89315,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-12,5,111.366,3482.612,6.021,-780.65338,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-12,6,1476.377,542.149,1581.473,775.74471,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-12,7,517.154,1242.374,1840.471,569.99644,disturbance,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-12,8,19.874,3580.125,0.0,-820.24891,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-12,9,1185.356,2286.887,121.729,-285.20087,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-12,10,818.311,0.0,2781.688,1299.23872,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-12,11,1312.733,0.0,2239.606,1150.6718,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-12,12,1348.114,137.271,2018.492,1031.89255,disturbance,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-12,13,1049.475,0.0,2550.524,1239.13608,disturbance,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-12,14,2093.367,348.641,1157.991,741.10751,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-12,15,2218.21,451.569,851.814,608.81461,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-12,16,2215.393,910.137,303.173,272.46403,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-12,17,428.185,1517.856,1653.958,414.06508,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-12,18,14.511,3585.488,0.0,-822.34048,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-12,19,51.266,3548.733,0.0,-808.00603,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-12,20,412.594,2551.248,636.157,-253.58606,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-12,21,337.972,0.0,3249.374,1418.8126,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-12,22,568.429,308.391,2723.179,1163.75389,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-12,23,364.255,3235.744,0.0,-685.94032,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-12,24,124.021,3475.978,0.0,-779.63158,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-13,1,2.407,3597.592,0.0,-827.06104,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-13,2,9.633,3590.366,0.0,-824.2429,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-13,3,52.991,3547.008,0.0,-807.33328,disturbance,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-13,4,15.658,3584.341,0.0,-821.89315,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-13,5,0.0,3599.999,0.0,-827.99977,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-13,6,1117.514,405.917,2076.568,957.59989,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-13,7,3264.843,0.0,271.309,636.32466,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-13,8,198.077,2076.902,1325.02,110.51326,disturbance,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-13,9,5.415,3594.584,0.0,-825.88792,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-13,10,625.204,82.505,2892.29,1295.81829,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-13,11,618.268,0.0,2939.593,1333.55194,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-13,12,356.389,0.0,3243.61,1419.33844,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-13,13,667.627,0.0,2932.372,1338.41656,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-13,14,495.083,0.0,2933.27,1311.18668,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-13,15,1876.386,1085.232,638.381,318.73842,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-13,16,243.235,907.44,2449.324,858.92248,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-13,17,7.824,3592.175,0.0,-824.94841,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-13,18,0.0,3599.999,0.0,-827.99977,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-13,19,490.094,2977.089,132.816,-550.53271,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-13,20,1064.613,0.0,2465.553,1205.87034,disturbance,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-13,21,410.243,2721.868,467.888,-363.8778,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-13,22,18.041,1255.166,0.0,-285.80162,disturbance,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-13,23,254.38,3333.0,12.619,-720.58922,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-13,24,382.416,1928.024,1289.559,159.35582,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-14,1,856.045,0.0,2638.079,1244.96038,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-14,2,432.408,2680.526,487.065,-342.7684,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-14,3,60.713,3539.286,0.0,-804.3217,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-14,4,20.446,3579.553,0.0,-820.02583,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-14,5,116.678,3483.321,0.0,-782.49535,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-14,6,1681.689,1286.767,631.543,238.36189,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-14,7,211.788,0.0,3388.211,1456.9347,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-14,8,904.925,1688.308,1006.766,179.31888,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-14,9,64.974,3535.025,0.0,-802.65991,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-14,10,487.551,2866.869,245.579,-478.22853,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-14,11,1116.416,30.708,2452.875,1201.77122,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-14,12,1712.92,1475.713,386.068,96.80177,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-14,13,31.338,3568.661,0.0,-815.77795,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-14,14,994.501,639.964,1925.38,820.58804,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-14,15,1626.74,394.612,1432.574,771.19872,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-14,16,466.165,26.5,3035.657,1343.46734,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-14,17,668.441,640.92,2290.638,921.60692,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-14,18,103.779,3496.22,0.0,-787.52596,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-14,19,600.571,2999.428,0.0,-593.77708,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-14,20,575.705,3024.294,0.0,-603.47482,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-14,21,172.969,3427.03,0.0,-760.54186,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-14,22,126.975,3473.024,0.0,-778.47952,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-14,23,134.81,3465.189,0.0,-775.42387,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-14,24,345.995,3252.799,0.0,-692.78457,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-15,1,217.8,3382.199,0.0,-743.05777,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-15,2,922.82,2264.469,412.71,-199.83847,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-15,3,308.1,0.0,3111.357,1356.06594,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-15,4,858.875,1148.836,1592.288,541.94868,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-15,5,3100.887,499.112,0.0,381.34616,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-15,6,3586.764,13.235,0.0,570.83819,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-15,7,781.075,0.0,2818.924,1308.92008,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-15,8,230.521,0.0,3369.478,1452.06412,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-15,9,1326.805,75.276,2197.918,1118.10088,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-15,10,3551.211,40.355,8.433,562.45397,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-15,11,3513.234,44.581,13.259,557.43259,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-15,12,3566.247,10.847,8.436,571.64783,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-15,13,2901.468,377.946,294.071,500.81712,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-15,14,3011.113,72.325,516.561,682.09895,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-15,15,1537.587,489.279,1573.133,794.19561,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-15,16,1278.259,6.026,2245.841,1146.38868,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-15,17,149.323,2939.785,510.891,-437.68465,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-15,18,184.048,3415.951,0.0,-756.22105,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-15,19,61.964,3538.035,0.0,-803.83381,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-15,20,3042.154,371.815,186.03,479.35979,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-15,21,340.167,10.841,3132.772,1367.69753,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-15,22,298.525,3048.596,245.658,-550.23672,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-15,23,66.797,3522.355,0.0,-799.45413,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-15,24,292.518,3299.653,0.0,-712.11731,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-16,1,1018.8,633.455,1947.744,835.36583,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-16,2,854.316,1649.681,1092.393,216.06899,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-16,3,77.059,3522.94,0.0,-797.94676,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-16,4,6.022,3593.977,0.0,-825.65119,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-16,5,56.544,3543.455,0.0,-805.94761,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-16,6,2083.622,599.634,916.743,580.49576,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-16,7,523.811,672.131,2317.355,902.50873,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-16,8,143.907,3456.092,0.0,-771.87604,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-16,9,808.664,459.036,2332.299,1003.37354,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-16,10,388.582,0.0,3199.367,1405.90726,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-16,11,333.439,3220.188,27.099,-675.91142,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-16,12,18.082,3581.917,0.0,-820.94779,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-16,13,219.951,953.91,2426.138,834.77082,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-16,14,866.322,0.0,2733.677,1286.75586,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-16,15,1658.631,0.0,1837.697,1037.2137,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-16,16,1153.402,0.0,2446.597,1212.11506,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-16,17,740.973,996.233,1859.173,670.27475,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-16,18,275.058,3324.941,0.0,-720.72715,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-16,19,55.407,3544.592,0.0,-806.39104,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-16,20,294.699,3305.3,0.0,-713.06716,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-16,21,294.489,3305.51,0.0,-713.14906,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-16,22,5.42,3594.579,0.0,-825.88597,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-16,23,212.427,2645.195,742.377,-262.60819,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-16,24,442.003,0.0,3046.059,1350.06526,oestrus,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-18,1,68.643,3531.356,0.0,-801.229,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-18,2,46.961,3553.038,0.0,-809.68498,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-18,3,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-18,4,6.022,3593.977,0.0,-825.65119,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-18,5,205.423,3394.576,0.0,-747.8848,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-18,6,2136.192,231.472,1232.335,806.13286,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-18,7,545.596,0.0,3054.403,1370.14462,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-18,8,659.606,2919.31,21.083,-557.04948,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-18,9,1987.632,1513.513,98.854,11.43181,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-18,10,889.547,0.0,2659.778,1259.43428,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-18,11,292.621,0.0,3307.378,1435.91812,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-18,12,1003.216,0.0,2525.557,1221.2485,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-18,13,39.867,0.0,710.192,304.65936,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-18,14,1295.203,468.93,1829.223,867.65224,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-18,15,1583.697,1145.886,870.416,355.41246,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-18,16,231.715,0.0,3368.284,1451.75368,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-18,17,98.016,3467.002,34.981,-767.03588,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-18,18,950.531,1336.455,1280.383,382.46117,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-18,19,125.436,3474.563,0.0,-779.07973,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-18,20,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-18,21,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-18,22,7.836,3592.163,0.0,-824.94373,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-18,23,880.284,909.554,1699.292,645.35066,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-18,24,265.664,3065.936,268.399,-549.93146,control,0.0,0.0,0.0,0.0,1,ok
2162,2015-03-19,1,4.815,3595.184,0.0,-826.12192,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-19,2,1041.229,2558.77,0.0,-421.92046,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-19,3,610.97,2989.029,0.0,-589.72147,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-19,4,337.528,3262.471,0.0,-696.36385,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-19,5,571.438,3028.561,0.0,-605.13895,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-19,6,1279.689,1175.051,1145.259,415.49729,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-19,7,955.141,568.346,2071.689,892.21236,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-19,8,42.784,3557.215,0.0,-811.31401,disturbance,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-19,9,0.0,3599.999,0.0,-827.99977,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-19,10,553.527,1002.935,2043.537,716.17481,disturbance,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-19,11,690.991,0.0,2867.941,1315.09378,disturbance,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-19,12,300.176,0.0,3299.823,1433.95382,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-19,13,422.392,0.0,3177.607,1402.17766,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-19,14,142.576,0.0,3457.423,1474.92982,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-19,15,3025.248,0.0,532.432,707.66112,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-19,16,997.094,9.659,2593.246,1246.47679,disturbance,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-19,17,283.241,1344.631,1972.127,564.34677,disturbance,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-19,18,0.0,3599.999,0.0,-827.99977,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-19,19,30.131,3569.868,0.0,-816.24868,disturbance,1.0,0.0,0.0,0.0,0,oestrus
2162,2015-03-19,20,915.889,590.981,1987.055,845.17971,disturbance,0.0,1.0,0.0,0.0,0,lameness
2162,2015-03-19,21,191.862,3408.137,0.0,-753.17359,disturbance,0.0,1.0,0.0,0.0,0,lameness
